1.068267337560653729e+01
1.437729559421539349e+01
2.053499929189682049e+01
2.669270298957824394e+01
3.285040668725967095e+01
3.900811038494109795e+01
4.516581408262253206e+01
5.132351778030395906e+01
5.748122147798538606e+01
