4.186041305065154461e+01
1.046510326266288757e+02
2.093020652532577515e+02
3.139530978798866272e+02
4.186041305065155029e+02
5.232551631331443787e+02
6.279061957597732544e+02
7.325572283864021301e+02
8.372082610130310059e+02
