6.351840515136718324e+00
7.933972187042236612e+00
1.057085830688476591e+01
1.320774442672729521e+01
1.584463054656982450e+01
1.848151666641235380e+01
2.111840278625488310e+01
2.375528890609741239e+01
2.639217502593994169e+01
