3.386137199401855646e+00
4.968268871307373047e+00
7.605154991149902344e+00
1.024204111099243164e+01
1.287892723083496094e+01
1.551581335067749023e+01
1.815269947052001953e+01
2.078958559036254883e+01
2.342647171020507812e+01
