4.305546429157256938e+01
1.058901236653327942e+02
2.106145559549331665e+02
3.153389882445335388e+02
4.200634205341339111e+02
5.247878528237342834e+02
6.295122851133346558e+02
7.342367174029350281e+02
8.389611496925354004e+02
