1.062534741401672456e+01
1.423675452709198019e+01
2.025576638221740922e+01
2.627477823734283291e+01
3.229379009246825660e+01
3.831280194759368385e+01
4.433181380271911820e+01
5.035082565784454545e+01
5.636983751296997269e+01
