4.188064985275268270e+01
1.047016246318817139e+02
2.094032492637634277e+02
3.141048738956451416e+02
4.188064985275268555e+02
5.235081231594085693e+02
6.282097477912902832e+02
7.329113724231719971e+02
8.376129970550537109e+02
