8.308062553405760609e-01
2.077015638351440430e+00
4.154031276702880859e+00
6.231046915054321289e+00
8.308062553405761719e+00
1.038507819175720215e+01
1.246209383010864258e+01
1.453910946846008301e+01
1.661612510681152344e+01
