1.020117927789688110e+02
2.453662514090538025e+02
4.842903491258621216e+02
7.232144468426704407e+02
9.621385445594787598e+02
1.201062642276287079e+03
1.439986739993095398e+03
1.678910837709903717e+03
1.917834935426712036e+03
