4.103962063789367676e+01
1.025990515947341919e+02
2.051981031894683838e+02
3.077971547842025757e+02
4.103962063789367676e+02
5.129952579736709595e+02
6.155943095684051514e+02
7.181933611631393433e+02
8.207924127578735352e+02
