1.944320201873779227e-02
4.860800504684448242e-02
9.721601009368896484e-02
1.458240151405334473e-01
1.944320201873779297e-01
2.430400252342224121e-01
2.916480302810668945e-01
3.402560353279113770e-01
3.888640403747558594e-01
