5.150560808181762873e+00
6.714280724525451660e+00
9.320480585098266602e+00
1.192668044567108154e+01
1.453288030624389648e+01
1.713908016681671143e+01
1.974528002738952637e+01
2.235147988796234131e+01
2.495767974853515625e+01
